campus,curso,ano,incritos_vest,incritos_sisu,incritos_provare,ingressantes_vest,ingressantes_sisu,ingressantes_provare,ingressantes_geral,primeiro_ano,segundo_ano,terceiro_ano,quarto_ano,quinto_ano,sexto_ano,ano_minino,vagas,ocupação,formados_geral,formados_min,Permanencia
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2012.0,226.0,,,42.0,,,42.0,42.0,47.0,34.0,26.0,33.0,,2008.0,40.0,137.0,27.0,24.0,0.745
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2013.0,227.0,,,40.0,,,40.0,42.0,44.0,37.0,29.0,28.0,,2009.0,40.0,135.0,30.0,22.0,0.76
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2014.0,236.0,886.0,,21.0,19.0,,40.0,40.0,41.0,31.0,40.0,27.0,,2010.0,40.0,172.0,24.0,17.0,0.76
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2015.0,221.0,995.0,,27.0,14.0,,41.0,47.0,40.0,31.0,30.0,36.0,,2011.0,40.0,147.0,33.0,23.0,0.74
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2016.0,258.0,308.0,,20.0,20.0,,40.0,43.0,51.0,37.0,23.0,27.0,,2012.0,40.0,137.0,21.0,14.0,0.77
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2017.0,289.0,801.0,,22.0,20.0,,42.0,44.0,44.0,48.0,32.0,26.0,,2013.0,40.0,149.0,22.0,9.0,0.84
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2018.0,293.0,775.0,,20.0,20.0,,40.0,39.0,46.0,41.0,48.0,28.0,,2014.0,40.0,194.0,26.0,14.0,0.87
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2019.0,267.0,733.0,,20.0,20.0,,40.0,38.0,39.0,41.0,45.0,38.0,,2015.0,40.0,173.0,36.0,21.0,0.815
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2020.0,271.0,928.0,,23.0,15.0,,38.0,39.0,40.0,33.0,40.0,39.0,,2016.0,40.0,171.0,39.0,24.0,0.76
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2021.0,177.0,448.0,,20.0,10.0,9.0,39.0,40.0,35.0,36.0,32.0,44.0,,2017.0,40.0,143.0,42.0,28.0,0.715
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2022.0,136.0,416.0,231.0,10.0,7.0,25.0,42.0,47.0,37.0,38.0,36.0,32.0,,2018.0,40.0,150.0,32.0,27.0,0.79
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2023.0,119.0,393.0,,27.0,13.0,,40.0,47.0,41.0,36.0,34.0,35.0,,2019.0,40.0,146.0,34.0,32.0,0.79
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2024.0,130.0,547.0,,27.0,18.0,,45.0,45.0,44.0,34.0,38.0,28.0,,2020.0,40.0,151.0,28.0,26.0,0.805
CCSC,Curso: Fisioterapia -40 vagas- integral -5 anos - Cascavel,2025.0,153.0,,,,,,0.0,43.0,41.0,44.0,34.0,36.0,,2021.0,40.0,156.0,,,0.81
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2009.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,2006.0,30.0,,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2010.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,2007.0,30.0,,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2011.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,2008.0,30.0,,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2012.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,2009.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2013.0,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,,2010.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2014.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2011.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2015.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2012.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2016.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2013.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2017.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2014.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2018.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2015.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2019.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2016.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2020.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2017.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2021.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2018.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2022.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2019.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2023.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,2020.0,30.0,0.0,0.0,0.0,0.0
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2024.0,235.0,76.0,,26.0,7.0,,33.0,38.0,0.0,0.0,0.0,,,2021.0,30.0,0.0,,,0.3166666667
CCSC,Curso: História = 30 vagas -  noturno 4 anos  - Cascavel,2025.0,159.0,,,,,,0.0,40.0,28.0,0.0,0.0,,,2022.0,30.0,0.0,,,0.5666666667
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2009.0,200.0,,,44.0,,,44.0,54.0,43.0,43.0,57.0,,,2006.0,50.0,,45.0,32.0,0.985
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2010.0,188.0,,,45.0,,,45.0,61.0,45.0,37.0,43.0,,,2007.0,50.0,,28.0,18.0,0.93
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2011.0,191.0,,,49.0,,,49.0,63.0,42.0,28.0,33.0,,,2008.0,50.0,,31.0,20.0,0.83
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2012.0,133.0,,,48.0,,,48.0,63.0,45.0,38.0,27.0,,,2009.0,50.0,154.0,14.0,11.0,0.865
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2013.0,153.0,,,49.0,,,49.0,53.0,32.0,41.0,35.0,,,2010.0,50.0,176.0,26.0,14.0,0.805
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2014.0,148.0,462.0,,26.0,26.0,,52.0,56.0,38.0,43.0,36.0,,,2011.0,52.0,185.0,38.0,22.0,0.8317307692
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2015.0,142.0,441.0,,33.0,19.0,,52.0,61.0,38.0,29.0,29.0,,,2012.0,52.0,167.0,26.0,20.0,0.7548076923
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2016.0,126.0,160.0,,26.0,26.0,,52.0,74.0,45.0,28.0,29.0,,,2013.0,52.0,149.0,17.0,12.0,0.8461538462
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2017.0,152.0,462.0,,26.0,26.0,,52.0,67.0,45.0,46.0,36.0,,,2014.0,52.0,158.0,21.0,15.0,0.9326923077
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2018.0,118.0,316.0,,26.0,26.0,,52.0,63.0,52.0,48.0,48.0,,,2015.0,52.0,200.0,35.0,23.0,1.014423077
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2019.0,107.0,251.0,,26.0,26.0,,52.0,63.0,51.0,44.0,44.0,,,2016.0,52.0,211.0,33.0,22.0,0.9711538462
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2020.0,131.0,240.0,,25.0,18.0,,43.0,46.0,47.0,45.0,39.0,,,2017.0,52.0,202.0,31.0,20.0,0.8509615385
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2021.0,67.0,91.0,,35.0,32.0,,67.0,57.0,32.0,34.0,33.0,,,2018.0,52.0,192.0,18.0,9.0,0.75
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2022.0,75.0,75.0,111.0,22.0,11.0,17.0,50.0,58.0,44.0,22.0,35.0,,,2019.0,52.0,179.0,16.0,10.0,0.7644230769
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2023.0,112.0,93.0,,28.0,11.0,18.0,57.0,65.0,34.0,33.0,26.0,,,2020.0,52.0,126.0,15.0,8.0,0.7596153846
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2024.0,70.0,115.0,,27.0,13.0,10.0,50.0,54.0,39.0,31.0,29.0,,,2021.0,52.0,163.0,21.0,15.0,0.7355769231
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2025.0,86.0,,,,,,0.0,35.0,30.0,29.0,30.0,,,2022.0,52.0,153.0,,,0.5961538462
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2009.0,61.0,,,20.0,,,20.0,15.0,15.0,15.0,17.0,,,2006.0,15.0,,14.0,10.0,1.033333333
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2010.0,42.0,,,15.0,,,15.0,19.0,16.0,15.0,11.0,,,2007.0,15.0,,7.0,4.0,1.016666667
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2011.0,49.0,,,14.0,,,14.0,18.0,17.0,12.0,11.0,,,2008.0,15.0,,10.0,8.0,0.9666666667
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2012.0,35.0,,,15.0,,,15.0,19.0,10.0,12.0,12.0,,,2009.0,15.0,55.0,4.0,3.0,0.8833333333
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2013.0,31.0,,,14.0,,,14.0,16.0,11.0,14.0,11.0,,,2010.0,15.0,59.0,11.0,5.0,0.8666666667
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2014.0,36.0,120.0,,8.0,8.0,,16.0,18.0,13.0,15.0,8.0,,,2011.0,16.0,50.0,10.0,4.0,0.84375
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2015.0,23.0,151.0,,10.0,6.0,,16.0,17.0,16.0,9.0,9.0,,,2012.0,16.0,54.0,10.0,9.0,0.796875
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2016.0,15.0,58.0,,10.0,10.0,,20.0,24.0,12.0,17.0,6.0,,,2013.0,16.0,44.0,4.0,3.0,0.921875
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2017.0,33.0,130.0,,8.0,8.0,,16.0,17.0,14.0,14.0,17.0,,,2014.0,16.0,68.0,9.0,8.0,0.96875
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2018.0,21.0,102.0,,8.0,8.0,,16.0,19.0,15.0,14.0,15.0,,,2015.0,16.0,58.0,14.0,8.0,0.984375
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2019.0,18.0,94.0,,8.0,8.0,,16.0,16.0,18.0,13.0,14.0,,,2016.0,16.0,66.0,9.0,8.0,0.953125
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2020.0,21.0,63.0,,7.0,9.0,,16.0,16.0,10.0,15.0,16.0,,,2017.0,16.0,61.0,11.0,8.0,0.890625
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2021.0,10.0,20.0,,6.0,1.0,7.0,14.0,16.0,6.0,9.0,12.0,,,2018.0,16.0,64.0,8.0,4.0,0.671875
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2022.0,13.0,13.0,27.0,6.0,4.0,6.0,16.0,18.0,13.0,4.0,8.0,,,2019.0,16.0,43.0,3.0,1.0,0.671875
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2023.0,7.0,25.0,,4.0,2.0,11.0,17.0,18.0,10.0,6.0,5.0,,,2020.0,16.0,31.0,2.0,1.0,0.609375
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2024.0,24.0,26.0,,6.0,6.0,3.0,15.0,16.0,11.0,9.0,3.0,,,2021.0,16.0,38.0,4.0,3.0,0.609375
CCSC,"Curso: Letras - Português/Espanhol/Inglês/Italiano -50 vagas até 2013, após 52 vagas - matutino 4 anos - Cascavel",2025.0,31.0,,,,,,0.0,15.0,9.0,9.0,7.0,,,2022.0,16.0,44.0,,,0.625
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
CCSC,"Curso: Letras - Português /Italiano - 15 vagas até 2013, após 16 vagas - 4 anos  Matutino - Cascavel",2009.0,15.0,,,8.0,,,8.0,16.0,10.0,10.0,12.0,,,2006.0,15.0,,10.0,9.0,0.8
CCSC,"Curso: Letras - Português /Italiano - 15 vagas até 2013, após 16 vagas - 4 anos  Matutino - Cascavel",2010.0,30.0,,,10.0,,,10.0,17.0,9.0,10.0,9.0,,,2007.0,15.0,,3.0,1.0,0.75
